tanggal,pasar,curah_hujan_mm,suhu_avg,suhu_max,suhu_min
2025-08-11,Pasar Sehat Cicalengka,14.2,21.6,28.5,17.8
2025-08-12,Pasar Sehat Cicalengka,2.9,21.2,25.0,18.7
2025-08-13,Pasar Sehat Cicalengka,14.0,21.4,27.6,17.7
2025-08-14,Pasar Sehat Cicalengka,27.5,20.7,25.9,17.9
2025-08-15,Pasar Sehat Cicalengka,1.1,20.8,28.0,15.9
2025-08-16,Pasar Sehat Cicalengka,1.7,21.8,28.9,16.1
2025-08-17,Pasar Sehat Cicalengka,0.5,22.4,28.6,17.2
2025-08-18,Pasar Sehat Cicalengka,0.8,22.5,28.3,17.3
2025-08-19,Pasar Sehat Cicalengka,7.9,21.7,26.8,18.3
2025-08-20,Pasar Sehat Cicalengka,11.4,22.1,27.4,19.0
2025-08-21,Pasar Sehat Cicalengka,4.6,22.0,27.4,19.3
2025-08-22,Pasar Sehat Cicalengka,2.4,22.1,27.7,18.2
2025-08-23,Pasar Sehat Cicalengka,1.4,22.9,28.9,17.5
2025-08-24,Pasar Sehat Cicalengka,1.2,23.1,28.5,19.0
2025-08-25,Pasar Sehat Cicalengka,1.5,22.4,28.8,18.3
2025-08-26,Pasar Sehat Cicalengka,0.0,21.2,28.0,16.2
2025-08-27,Pasar Sehat Cicalengka,0.6,20.8,27.5,14.5
2025-08-28,Pasar Sehat Cicalengka,0.5,21.7,26.9,18.2
2025-08-29,Pasar Sehat Cicalengka,2.7,21.8,27.6,17.7
2025-08-30,Pasar Sehat Cicalengka,3.5,22.5,27.9,19.0
2025-08-31,Pasar Sehat Cicalengka,9.2,22.0,27.1,19.5
2025-09-01,Pasar Sehat Cicalengka,2.4,23.6,30.3,18.6
2025-09-02,Pasar Sehat Cicalengka,0.4,23.3,29.7,19.4
2025-09-03,Pasar Sehat Cicalengka,0.0,23.1,30.3,17.3
2025-09-04,Pasar Sehat Cicalengka,0.2,23.3,31.6,17.9
2025-09-05,Pasar Sehat Cicalengka,8.3,21.9,28.6,18.0
2025-09-06,Pasar Sehat Cicalengka,0.0,21.9,28.1,17.6
2025-09-07,Pasar Sehat Cicalengka,0.0,21.6,29.6,16.5
2025-09-08,Pasar Sehat Cicalengka,5.2,22.0,29.2,18.2
2025-09-09,Pasar Sehat Cicalengka,19.0,21.8,28.6,18.2
2025-09-10,Pasar Sehat Cicalengka,8.2,22.5,28.1,19.0
2025-09-11,Pasar Sehat Cicalengka,16.4,22.0,26.6,19.9
2025-09-12,Pasar Sehat Cicalengka,4.1,22.3,28.5,19.0
2025-09-13,Pasar Sehat Cicalengka,0.9,22.5,28.8,17.5
2025-09-14,Pasar Sehat Cicalengka,0.0,21.9,29.2,16.4
2025-09-15,Pasar Sehat Cicalengka,0.0,21.8,28.9,16.3
2025-09-16,Pasar Sehat Cicalengka,2.1,22.3,28.5,17.5
2025-09-17,Pasar Sehat Cicalengka,8.9,22.3,28.0,18.6
2025-09-18,Pasar Sehat Cicalengka,1.8,22.4,27.5,19.1
2025-09-19,Pasar Sehat Cicalengka,4.8,23.0,28.7,19.6
2025-09-20,Pasar Sehat Cicalengka,8.3,21.8,26.7,18.5
2025-09-21,Pasar Sehat Cicalengka,4.9,22.6,28.9,18.4
2025-09-22,Pasar Sehat Cicalengka,0.0,23.0,30.6,17.7
2025-09-23,Pasar Sehat Cicalengka,0.5,22.8,30.9,15.6
2025-09-24,Pasar Sehat Cicalengka,0.9,22.7,31.1,16.0
2025-09-25,Pasar Sehat Cicalengka,2.5,22.8,30.3,16.5
2025-09-26,Pasar Sehat Cicalengka,1.3,23.1,28.8,18.3
2025-09-27,Pasar Sehat Cicalengka,2.9,23.2,30.2,18.0
2025-09-28,Pasar Sehat Cicalengka,1.1,23.6,29.8,19.1
2025-09-29,Pasar Sehat Cicalengka,11.0,22.2,29.5,18.4
2025-09-30,Pasar Sehat Cicalengka,5.8,23.1,29.1,19.3
2025-10-01,Pasar Sehat Cicalengka,4.2,22.4,28.5,18.6
2025-10-02,Pasar Sehat Cicalengka,7.1,22.2,27.8,19.4
2025-10-03,Pasar Sehat Cicalengka,0.0,23.6,30.4,18.2
2025-10-04,Pasar Sehat Cicalengka,0.1,24.0,31.5,18.0
2025-10-05,Pasar Sehat Cicalengka,1.2,22.7,30.2,16.3
2025-10-06,Pasar Sehat Cicalengka,1.7,23.4,30.4,17.6
2025-10-07,Pasar Sehat Cicalengka,0.0,24.0,30.9,18.6
2025-10-08,Pasar Sehat Cicalengka,0.4,23.0,28.7,18.7
2025-10-09,Pasar Sehat Cicalengka,0.0,22.7,31.0,16.1
2025-10-10,Pasar Sehat Cicalengka,2.5,22.7,28.5,17.9
2025-10-11,Pasar Sehat Cicalengka,10.5,22.2,29.1,18.4
2025-10-12,Pasar Sehat Cicalengka,0.2,23.9,30.5,18.8
2025-10-13,Pasar Sehat Cicalengka,6.5,23.3,29.8,18.9
2025-10-14,Pasar Sehat Cicalengka,0.1,24.5,31.0,19.0
2025-10-15,Pasar Sehat Cicalengka,1.4,24.4,30.6,19.2
2025-10-16,Pasar Sehat Cicalengka,0.6,24.2,31.1,19.3
2025-10-17,Pasar Sehat Cicalengka,1.2,24.1,30.8,18.9
2025-10-18,Pasar Sehat Cicalengka,2.0,24.0,29.7,19.1
2025-10-19,Pasar Sehat Cicalengka,6.2,23.7,29.5,20.3
2025-10-20,Pasar Sehat Cicalengka,3.3,24.0,29.8,19.3
2025-10-21,Pasar Sehat Cicalengka,18.7,23.3,30.3,19.6
2025-10-22,Pasar Sehat Cicalengka,16.6,22.8,28.5,20.1
2025-10-23,Pasar Sehat Cicalengka,3.7,22.3,28.0,20.0
2025-10-24,Pasar Sehat Cicalengka,31.9,21.9,27.8,20.0
2025-10-25,Pasar Sehat Cicalengka,0.2,22.7,29.3,19.3
2025-10-26,Pasar Sehat Cicalengka,20.2,22.0,29.6,18.7
2025-10-27,Pasar Sehat Cicalengka,20.0,22.7,29.3,19.2
2025-10-28,Pasar Sehat Cicalengka,3.9,22.0,26.6,19.1
2025-10-29,Pasar Sehat Cicalengka,13.3,22.4,29.3,19.2
2025-10-30,Pasar Sehat Cicalengka,20.8,22.4,28.8,19.6
2025-10-31,Pasar Sehat Cicalengka,1.1,22.6,29.7,18.7
2025-11-01,Pasar Sehat Cicalengka,8.9,23.0,29.6,19.3
2025-11-02,Pasar Sehat Cicalengka,7.3,23.2,28.8,19.9
2025-11-03,Pasar Sehat Cicalengka,23.0,22.5,29.9,19.8
2025-11-04,Pasar Sehat Cicalengka,3.2,22.9,29.7,19.9
2025-11-05,Pasar Sehat Cicalengka,2.2,22.7,27.2,19.4
2025-11-06,Pasar Sehat Cicalengka,15.5,23.0,28.3,20.3
2025-11-07,Pasar Sehat Cicalengka,4.3,23.6,30.0,19.8
2025-11-08,Pasar Sehat Cicalengka,15.9,22.7,28.7,20.3
2025-11-09,Pasar Sehat Cicalengka,11.7,22.9,29.2,19.4
2025-11-10,Pasar Sehat Cicalengka,7.6,23.3,29.7,19.2
2025-11-11,Pasar Sehat Cicalengka,25.2,22.1,26.1,20.6
2025-11-12,Pasar Sehat Cicalengka,7.6,22.0,26.1,19.5
2025-11-13,Pasar Sehat Cicalengka,10.3,22.4,27.3,19.7
2025-11-14,Pasar Sehat Cicalengka,5.2,22.0,25.7,19.7
2025-11-15,Pasar Sehat Cicalengka,10.2,23.2,29.2,19.8
2025-11-16,Pasar Sehat Cicalengka,10.7,22.4,28.4,20.3
2025-11-17,Pasar Sehat Cicalengka,11.7,22.3,25.9,20.0
2025-11-18,Pasar Sehat Cicalengka,31.3,22.4,27.5,20.1
2025-11-19,Pasar Sehat Cicalengka,17.0,22.6,27.6,19.5
2025-11-20,Pasar Sehat Cicalengka,29.7,22.5,27.1,20.3
2025-11-21,Pasar Sehat Cicalengka,7.8,22.9,28.8,19.8
2025-11-22,Pasar Sehat Cicalengka,13.4,22.4,28.7,19.5
2025-11-23,Pasar Sehat Cicalengka,12.4,22.1,27.5,19.3
2025-11-24,Pasar Sehat Cicalengka,0.0,23.7,30.7,19.8
2025-11-25,Pasar Sehat Cicalengka,0.2,23.7,30.5,18.6
2025-11-26,Pasar Sehat Cicalengka,1.2,23.4,29.7,19.2
2025-11-27,Pasar Sehat Cicalengka,3.9,23.0,28.9,19.0
2025-11-28,Pasar Sehat Cicalengka,0.6,23.0,29.4,18.6
2025-11-29,Pasar Sehat Cicalengka,2.6,22.8,29.4,18.4
2025-11-30,Pasar Sehat Cicalengka,4.1,22.4,28.3,18.8
2025-12-01,Pasar Sehat Cicalengka,7.9,22.3,28.3,19.1
2025-12-02,Pasar Sehat Cicalengka,15.1,22.9,29.7,19.9
2025-12-03,Pasar Sehat Cicalengka,14.9,22.7,28.5,19.8
2025-12-04,Pasar Sehat Cicalengka,23.5,21.6,27.4,19.5
2025-12-05,Pasar Sehat Cicalengka,14.3,22.1,30.4,18.8
2025-12-06,Pasar Sehat Cicalengka,4.4,22.1,26.7,18.9
2025-12-07,Pasar Sehat Cicalengka,4.6,23.1,28.7,19.1
2025-12-08,Pasar Sehat Cicalengka,3.7,21.8,28.2,19.2
2025-12-09,Pasar Sehat Cicalengka,2.3,21.9,26.7,19.1
2025-12-10,Pasar Sehat Cicalengka,1.8,22.7,28.6,19.7
2025-12-11,Pasar Sehat Cicalengka,3.8,23.1,29.6,19.5
2025-12-12,Pasar Sehat Cicalengka,0.3,23.3,30.3,18.2
2025-12-13,Pasar Sehat Cicalengka,1.3,23.8,29.8,19.6
2025-12-14,Pasar Sehat Cicalengka,3.9,23.0,26.2,20.3
2025-12-15,Pasar Sehat Cicalengka,0.2,23.8,29.7,19.1
2025-12-16,Pasar Sehat Cicalengka,2.2,23.2,29.6,18.7
2025-12-17,Pasar Sehat Cicalengka,4.1,22.6,28.6,19.1
2025-12-18,Pasar Sehat Cicalengka,5.9,22.8,27.1,19.7
2025-12-19,Pasar Sehat Cicalengka,7.4,22.8,27.7,19.9
2025-12-20,Pasar Sehat Cicalengka,13.6,22.2,26.3,19.6
2025-12-21,Pasar Sehat Cicalengka,9.1,22.6,28.0,19.2
2025-12-22,Pasar Sehat Cicalengka,2.5,22.7,27.3,19.5
2025-12-23,Pasar Sehat Cicalengka,8.8,23.1,29.1,19.0
2025-12-24,Pasar Sehat Cicalengka,2.0,23.7,28.4,19.8
2025-12-25,Pasar Sehat Cicalengka,2.5,23.2,29.1,19.4
2025-12-26,Pasar Sehat Cicalengka,5.9,23.1,28.4,20.6
2025-12-27,Pasar Sehat Cicalengka,12.1,23.1,27.5,20.4
2025-12-28,Pasar Sehat Cicalengka,11.5,23.3,29.9,19.7
2025-12-29,Pasar Sehat Cicalengka,4.2,22.7,28.7,18.7
2025-12-30,Pasar Sehat Cicalengka,14.6,22.3,27.9,19.7
2025-12-31,Pasar Sehat Cicalengka,25.1,21.4,25.1,19.5
2026-01-01,Pasar Sehat Cicalengka,5.3,22.5,28.2,19.4
2026-01-02,Pasar Sehat Cicalengka,7.0,22.3,27.7,18.9
2026-01-03,Pasar Sehat Cicalengka,17.4,21.4,24.6,20.0
2026-01-04,Pasar Sehat Cicalengka,3.5,22.4,26.8,19.3
2026-01-05,Pasar Sehat Cicalengka,2.1,23.3,28.9,19.7
2026-01-06,Pasar Sehat Cicalengka,7.5,23.0,29.5,18.7
2026-01-07,Pasar Sehat Cicalengka,4.9,22.9,27.4,20.3
2026-01-08,Pasar Sehat Cicalengka,1.4,22.5,28.6,18.9
2026-01-09,Pasar Sehat Cicalengka,6.5,22.4,28.8,18.5
2026-01-10,Pasar Sehat Cicalengka,5.4,21.4,24.6,19.1
2026-01-11,Pasar Sehat Cicalengka,6.8,20.6,23.3,18.6
2026-01-12,Pasar Sehat Cicalengka,3.6,20.5,23.9,18.6
2026-01-13,Pasar Sehat Cicalengka,8.3,21.8,26.1,18.6
2026-01-14,Pasar Sehat Cicalengka,1.0,21.8,26.1,19.4
2026-01-15,Pasar Sehat Cicalengka,23.0,21.0,23.3,19.2
2026-01-16,Pasar Sehat Cicalengka,5.9,22.4,27.6,18.2
2026-01-17,Pasar Sehat Cicalengka,4.4,21.9,27.0,18.9
2026-01-18,Pasar Sehat Cicalengka,9.0,21.4,25.1,19.6
2026-01-19,Pasar Sehat Cicalengka,2.5,22.2,28.0,18.3
2026-01-20,Pasar Sehat Cicalengka,4.5,22.2,27.3,19.1
2026-01-21,Pasar Sehat Cicalengka,12.1,20.9,23.7,19.5
2026-01-22,Pasar Sehat Cicalengka,15.9,20.7,24.0,18.8
2026-01-23,Pasar Sehat Cicalengka,27.3,21.4,24.8,19.8
2026-01-24,Pasar Sehat Cicalengka,7.9,21.6,25.6,18.7
2026-01-25,Pasar Sehat Cicalengka,0.4,22.4,27.1,18.8
2026-01-26,Pasar Sehat Cicalengka,4.7,22.2,27.9,19.0
2026-01-27,Pasar Sehat Cicalengka,3.5,22.2,25.8,19.8
2026-01-28,Pasar Sehat Cicalengka,60.1,21.4,24.3,19.4
2026-01-29,Pasar Sehat Cicalengka,27.5,21.3,25.0,20.1
2026-01-30,Pasar Sehat Cicalengka,3.3,22.2,26.7,19.9
2026-01-31,Pasar Sehat Cicalengka,3.7,22.3,27.7,19.3
2026-02-01,Pasar Sehat Cicalengka,3.9,21.8,25.9,18.7
2026-02-02,Pasar Sehat Cicalengka,10.3,21.7,26.8,18.2
2026-02-03,Pasar Sehat Cicalengka,5.0,22.0,26.9,19.0
2026-02-04,Pasar Sehat Cicalengka,3.1,22.0,26.5,19.1
2026-02-05,Pasar Sehat Cicalengka,3.6,22.5,27.4,19.6
2026-02-06,Pasar Sehat Cicalengka,3.7,22.4,27.2,19.7
2026-02-07,Pasar Sehat Cicalengka,2.2,22.1,26.3,18.5
2026-02-08,Pasar Sehat Cicalengka,0.1,22.2,25.4,18.9
2026-02-09,Pasar Sehat Cicalengka,7.7,21.7,27.0,18.9
2026-02-10,Pasar Sehat Cicalengka,2.9,22.0,27.3,17.8
2026-02-11,Pasar Sehat Cicalengka,4.0,22.5,28.7,19.5
2026-02-12,Pasar Sehat Cicalengka,16.6,22.2,28.0,19.3
2026-02-13,Pasar Sehat Cicalengka,5.5,22.2,26.8,19.4
2026-02-14,Pasar Sehat Cicalengka,12.1,22.9,28.9,19.4
2026-02-15,Pasar Sehat Cicalengka,9.8,22.6,26.6,20.2
2026-02-16,Pasar Sehat Cicalengka,7.8,22.2,26.0,20.1
2026-02-17,Pasar Sehat Cicalengka,5.6,22.8,27.5,20.0
2026-02-18,Pasar Sehat Cicalengka,3.6,21.5,23.6,19.5
2026-02-19,Pasar Sehat Cicalengka,26.5,21.3,25.5,18.8
2026-02-20,Pasar Sehat Cicalengka,6.1,21.9,25.8,19.5
2026-02-21,Pasar Sehat Cicalengka,6.0,22.3,26.7,18.9
2026-02-22,Pasar Sehat Cicalengka,11.3,22.0,26.7,20.1
2026-02-23,Pasar Sehat Cicalengka,16.6,21.2,24.6,19.9
2026-02-24,Pasar Sehat Cicalengka,0.6,22.0,26.1,19.3
2026-02-25,Pasar Sehat Cicalengka,0.1,23.0,27.4,19.4
2026-02-26,Pasar Sehat Cicalengka,0.4,22.7,26.7,20.2
2026-02-27,Pasar Sehat Cicalengka,2.6,21.9,25.3,19.5
2026-02-28,Pasar Sehat Cicalengka,4.2,22.2,27.5,19.6
2026-03-01,Pasar Sehat Cicalengka,4.2,22.8,28.9,19.4
2026-03-02,Pasar Sehat Cicalengka,15.0,22.6,27.8,19.6
2026-03-03,Pasar Sehat Cicalengka,4.5,22.2,25.8,19.8
2026-03-04,Pasar Sehat Cicalengka,2.5,22.2,26.2,20.0
2026-03-05,Pasar Sehat Cicalengka,2.6,22.5,27.1,20.3
2026-03-06,Pasar Sehat Cicalengka,3.3,21.7,25.6,18.9
2026-03-07,Pasar Sehat Cicalengka,10.5,21.8,27.1,19.1
2026-03-08,Pasar Sehat Cicalengka,12.2,21.6,26.0,19.1
2026-03-09,Pasar Sehat Cicalengka,4.7,22.4,28.2,18.9
2026-03-10,Pasar Sehat Cicalengka,1.4,23.0,30.2,18.9
2026-03-11,Pasar Sehat Cicalengka,2.1,22.9,29.1,19.3
2026-03-12,Pasar Sehat Cicalengka,0.7,22.9,29.8,18.6
2026-03-13,Pasar Sehat Cicalengka,1.0,22.5,29.9,17.7
2026-03-14,Pasar Sehat Cicalengka,2.4,22.2,29.5,17.0
2026-03-15,Pasar Sehat Cicalengka,3.0,23.1,28.6,18.4
2026-03-16,Pasar Sehat Cicalengka,1.1,23.3,29.2,18.5
2026-03-17,Pasar Sehat Cicalengka,0.1,23.7,30.3,18.9
2026-03-18,Pasar Sehat Cicalengka,1.0,22.8,29.8,19.3
2026-03-19,Pasar Sehat Cicalengka,7.5,22.6,29.8,18.6
2026-03-20,Pasar Sehat Cicalengka,1.0,22.9,28.6,18.3
2026-03-21,Pasar Sehat Cicalengka,4.3,23.3,29.7,18.1
2026-03-22,Pasar Sehat Cicalengka,2.8,23.0,28.6,18.9
2026-03-23,Pasar Sehat Cicalengka,0.4,23.0,29.8,17.2
2026-03-24,Pasar Sehat Cicalengka,0.9,23.2,29.1,18.7
2026-03-25,Pasar Sehat Cicalengka,4.8,22.6,27.5,18.6
2026-03-26,Pasar Sehat Cicalengka,2.2,22.4,27.5,19.6
2026-03-27,Pasar Sehat Cicalengka,7.4,22.0,27.8,19.5
2026-03-28,Pasar Sehat Cicalengka,8.1,22.2,26.1,19.4
2026-03-29,Pasar Sehat Cicalengka,6.5,22.8,29.3,19.2
2026-03-30,Pasar Sehat Cicalengka,10.3,22.2,29.0,18.9
2026-03-31,Pasar Sehat Cicalengka,1.9,22.6,28.6,18.6
2026-04-01,Pasar Sehat Cicalengka,19.3,22.0,27.9,18.2
2026-04-02,Pasar Sehat Cicalengka,20.6,22.1,26.5,18.9
2026-04-03,Pasar Sehat Cicalengka,4.3,22.9,29.2,19.1
2026-04-04,Pasar Sehat Cicalengka,3.3,22.8,28.8,18.8
2026-04-05,Pasar Sehat Cicalengka,3.0,22.6,28.6,18.0
2026-04-06,Pasar Sehat Cicalengka,11.0,22.2,29.0,18.2
2026-04-07,Pasar Sehat Cicalengka,2.2,22.8,29.1,18.1
2026-04-08,Pasar Sehat Cicalengka,14.6,22.7,28.2,18.7
2026-04-09,Pasar Sehat Cicalengka,12.2,22.2,27.9,19.1
2026-04-10,Pasar Sehat Cicalengka,2.0,22.5,28.6,19.3
2026-04-11,Pasar Sehat Cicalengka,9.3,22.5,29.1,18.9
2026-04-12,Pasar Sehat Cicalengka,17.7,22.8,29.1,20.2
2026-04-13,Pasar Sehat Cicalengka,1.1,23.3,30.0,19.1
2026-04-14,Pasar Sehat Cicalengka,3.6,22.8,29.1,19.8
2026-04-15,Pasar Sehat Cicalengka,22.3,22.3,28.2,19.5
2026-04-16,Pasar Sehat Cicalengka,6.8,22.9,28.8,18.9
2026-04-17,Pasar Sehat Cicalengka,3.1,22.5,27.7,19.3
2026-04-18,Pasar Sehat Cicalengka,1.2,22.6,27.9,18.2
2026-04-19,Pasar Sehat Cicalengka,3.7,22.5,28.1,18.1
2026-04-20,Pasar Sehat Cicalengka,1.2,23.2,28.8,18.4
2026-04-21,Pasar Sehat Cicalengka,3.9,23.4,28.8,18.9
2026-04-22,Pasar Sehat Cicalengka,8.0,23.0,27.8,20.3
2026-04-23,Pasar Sehat Cicalengka,4.3,23.3,28.7,19.9
2026-04-24,Pasar Sehat Cicalengka,1.8,22.8,27.3,17.9
2026-04-25,Pasar Sehat Cicalengka,3.2,23.2,29.1,18.7
2026-04-26,Pasar Sehat Cicalengka,6.2,23.6,29.0,19.6
2026-04-27,Pasar Sehat Cicalengka,3.1,23.3,30.0,18.8
2026-04-28,Pasar Sehat Cicalengka,1.1,23.1,28.2,18.5
2026-04-29,Pasar Sehat Cicalengka,2.9,23.8,28.8,19.7
2026-04-30,Pasar Sehat Cicalengka,4.5,23.1,29.9,19.5
2026-05-01,Pasar Sehat Cicalengka,6.9,23.0,28.9,19.5
2026-05-02,Pasar Sehat Cicalengka,8.7,22.3,27.9,19.0
2026-05-03,Pasar Sehat Cicalengka,5.3,22.7,28.2,18.7
2026-05-04,Pasar Sehat Cicalengka,8.8,22.4,28.2,19.3
2026-05-05,Pasar Sehat Cicalengka,3.1,22.6,28.3,19.4
2026-05-06,Pasar Sehat Cicalengka,0.3,23.5,29.3,18.9
2026-05-07,Pasar Sehat Cicalengka,1.7,23.4,27.8,20.4
2026-05-08,Pasar Sehat Cicalengka,0.8,23.4,28.9,18.8
2026-05-09,Pasar Sehat Cicalengka,2.0,23.1,29.1,17.5
2026-05-10,Pasar Sehat Cicalengka,0.2,23.6,29.1,19.2
2026-05-11,Pasar Sehat Cicalengka,1.7,23.3,29.2,18.9
2026-05-12,Pasar Sehat Cicalengka,0.9,23.7,29.3,19.8
2026-05-13,Pasar Sehat Cicalengka,0.6,23.6,30.0,18.5
2026-05-14,Pasar Sehat Cicalengka,1.7,23.1,29.7,18.5
2026-05-15,Pasar Sehat Cicalengka,7.3,23.0,29.8,18.6
2026-05-16,Pasar Sehat Cicalengka,4.7,23.1,28.7,19.7
2026-05-17,Pasar Sehat Cicalengka,0.7,23.2,29.7,19.2
2026-05-18,Pasar Sehat Cicalengka,1.9,23.2,30.7,17.2
2026-05-19,Pasar Sehat Cicalengka,4.1,23.4,28.5,19.7
2026-05-20,Pasar Sehat Cicalengka,8.2,22.9,27.9,18.7
2026-05-21,Pasar Sehat Cicalengka,3.5,23.3,30.1,19.7
2026-05-22,Pasar Sehat Cicalengka,4.6,22.9,29.0,19.7
2026-05-23,Pasar Sehat Cicalengka,11.5,22.6,28.6,19.6
2026-05-24,Pasar Sehat Cicalengka,13.5,22.2,28.3,19.1
2026-05-25,Pasar Sehat Cicalengka,1.2,22.4,26.3,18.4
2026-05-26,Pasar Sehat Cicalengka,0.5,23.2,29.4,18.5
2026-05-27,Pasar Sehat Cicalengka,0.1,22.8,29.1,18.8
2026-05-28,Pasar Sehat Cicalengka,1.6,22.6,29.5,17.4
2026-05-29,Pasar Sehat Cicalengka,2.3,22.9,29.5,18.1
2026-05-30,Pasar Sehat Cicalengka,2.5,23.2,28.7,18.9
2026-05-31,Pasar Sehat Cicalengka,0.0,23.0,29.0,18.9
2026-06-01,Pasar Sehat Cicalengka,2.1,22.8,29.6,18.1
2026-06-02,Pasar Sehat Cicalengka,0.4,23.3,28.9,18.8
2026-06-03,Pasar Sehat Cicalengka,2.4,23.5,29.3,20.2
2026-06-04,Pasar Sehat Cicalengka,1.5,23.2,28.8,19.1
2026-06-05,Pasar Sehat Cicalengka,0.5,23.7,29.5,20.0
2026-06-06,Pasar Sehat Cicalengka,0.0,23.8,30.1,18.3
2026-06-07,Pasar Sehat Cicalengka,0.0,22.7,28.6,18.4
2026-06-08,Pasar Sehat Cicalengka,0.0,22.1,28.5,17.5
2026-06-09,Pasar Sehat Cicalengka,0.0,22.1,29.1,16.8
2026-06-10,Pasar Sehat Cicalengka,0.0,21.4,28.5,15.1
2026-06-11,Pasar Sehat Cicalengka,0.1,22.4,29.1,17.8
2026-06-12,Pasar Sehat Cicalengka,0.0,22.3,28.8,16.8
2026-06-13,Pasar Sehat Cicalengka,3.7,22.0,25.3,18.9
2026-06-14,Pasar Sehat Cicalengka,0.0,23.0,27.3,20.2
2026-06-15,Pasar Sehat Cicalengka,0.6,23.0,28.5,18.3
2026-06-16,Pasar Sehat Cicalengka,0.0,22.5,28.5,18.4
2026-06-17,Pasar Sehat Cicalengka,0.0,22.3,28.8,18.5
2026-06-18,Pasar Sehat Cicalengka,0.0,22.2,28.8,17.9
2026-06-19,Pasar Sehat Cicalengka,0.0,22.5,29.7,16.2
2026-06-20,Pasar Sehat Cicalengka,0.2,23.0,29.3,18.3
2026-06-21,Pasar Sehat Cicalengka,0.3,22.8,29.3,17.8
2026-06-22,Pasar Sehat Cicalengka,2.0,23.1,29.4,18.6
2026-06-23,Pasar Sehat Cicalengka,4.0,22.5,27.1,20.1
2026-06-24,Pasar Sehat Cicalengka,0.0,22.8,28.6,19.2
2026-06-25,Pasar Sehat Cicalengka,5.8,22.0,27.5,18.0
2026-06-26,Pasar Sehat Cicalengka,0.1,22.4,29.2,17.1
2026-06-27,Pasar Sehat Cicalengka,1.2,23.0,28.4,18.9
2026-06-28,Pasar Sehat Cicalengka,0.0,22.5,28.3,18.6
2026-06-29,Pasar Sehat Cicalengka,0.0,21.3,28.3,16.3
2026-06-30,Pasar Sehat Cicalengka,0.0,20.3,28.1,13.7
2026-07-01,Pasar Sehat Cicalengka,0.0,21.0,27.8,14.1
2026-07-02,Pasar Sehat Cicalengka,0.0,21.8,28.5,17.1
2026-07-03,Pasar Sehat Cicalengka,0.1,22.0,29.2,16.5
2026-07-04,Pasar Sehat Cicalengka,0.7,22.3,29.3,16.8
2026-07-05,Pasar Sehat Cicalengka,0.2,22.5,29.4,17.6
2026-07-06,Pasar Sehat Cicalengka,0.0,22.5,28.5,18.0
2026-07-07,Pasar Sehat Cicalengka,0.0,21.2,27.5,16.7
2026-07-08,Pasar Sehat Cicalengka,0.0,20.5,27.0,15.9
2026-07-09,Pasar Sehat Cicalengka,0.0,19.8,26.3,13.0
2026-07-10,Pasar Sehat Cicalengka,0.0,20.0,27.0,13.8
2026-07-11,Pasar Sehat Cicalengka,0.0,21.0,27.7,14.6
2026-07-12,Pasar Sehat Cicalengka,0.0,20.8,27.9,14.4
2026-07-13,Pasar Sehat Cicalengka,0.0,21.6,28.4,16.7
2026-07-14,Pasar Sehat Cicalengka,0.0,22.0,29.3,16.3
2026-07-15,Pasar Sehat Cicalengka,0.0,22.1,30.0,16.6
2026-07-16,Pasar Sehat Cicalengka,0.0,22.9,30.1,18.7
2026-07-17,Pasar Sehat Cicalengka,0.3,22.9,29.5,17.0
2026-07-18,Pasar Sehat Cicalengka,0.0,21.8,29.3,15.8
2026-07-19,Pasar Sehat Cicalengka,0.1,22.0,29.4,16.3
2026-07-20,Pasar Sehat Cicalengka,0.0,22.0,29.1,16.2
2026-07-21,Pasar Sehat Cicalengka,1.0,21.8,28.6,17.2
2026-07-22,Pasar Sehat Cicalengka,0.0,21.0,26.6,15.7
2026-07-23,Pasar Sehat Cicalengka,0.0,20.7,26.2,17.2
2026-07-24,Pasar Sehat Cicalengka,0.0,19.9,26.5,15.3
2026-07-25,Pasar Sehat Cicalengka,0.0,19.9,26.0,15.5
2026-07-26,Pasar Sehat Cicalengka,0.0,20.3,28.6,12.3
2026-07-27,Pasar Sehat Cicalengka,0.0,21.1,29.1,14.4
2026-07-28,Pasar Sehat Cicalengka,0.1,21.7,30.4,15.0
2026-07-29,Pasar Sehat Cicalengka,1.9,22.2,30.1,17.5
2026-07-30,Pasar Sehat Cicalengka,2.7,22.8,31.1,17.3
2026-07-31,Pasar Sehat Cicalengka,0.0,22.6,30.0,17.2
2026-08-01,Pasar Sehat Cicalengka,0.3,22.7,30.2,16.3
2026-08-02,Pasar Sehat Cicalengka,1.7,22.8,29.4,17.5
2026-08-03,Pasar Sehat Cicalengka,2.8,23.0,30.7,17.6
2026-08-04,Pasar Sehat Cicalengka,0.0,23.2,30.9,17.3
2026-08-05,Pasar Sehat Cicalengka,0.0,22.7,30.3,16.0
2026-08-06,Pasar Sehat Cicalengka,0.0,22.8,30.4,16.7
2026-08-07,Pasar Sehat Cicalengka,0.0,23.3,31.0,17.5
2026-08-08,Pasar Sehat Cicalengka,0.0,23.1,31.3,18.0
2026-08-09,Pasar Sehat Cicalengka,0.0,21.9,30.9,13.9
2026-08-10,Pasar Sehat Cicalengka,0.0,22.3,30.7,16.4
2026-08-11,Pasar Sehat Cicalengka,0.0,23.2,30.7,17.5
2026-08-12,Pasar Sehat Cicalengka,0.0,22.6,30.4,15.8
