tanggal,pasar,komoditas,harga,curah_hujan_mm,suhu_avg,suhu_max,suhu_min,kurs_usd_idr
2026-01-04,Pasar Margahayu,PISANG,8000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Margahayu,SAYURAN BUNCIS,16000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Margahayu,SAYURAN KENTANG LOKAL,15000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Margahayu,SAYURAN KOL/KUBIS,6000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Margahayu,SAYURAN TOMAT,14000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Margahayu,SAYURAN WORTEL,20000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Margahayu,TOMAT HIJAU,10000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Margahayu,UBI JALAR PUTIH,8000.0,4.4,23.3,26.9,20.7,16716.0
2026-01-04,Pasar Sehat Cicalengka,BAWANG BOMBAY,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,BAWANG DAUN,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,BAWANG MERAH,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,BAWANG MERAH BATU,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,BAWANG PUTIH BIASA,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,BAWANG SUMENEP,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,CABE HIJAU BIASA,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,CABE MERAH KERITING,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,CABE MERAH TANJUNG,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,CABE RAWIT HIJAU,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,CABE RAWIT MERAH,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,JAGUNG MANIS,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,JERUK,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,KACANG HIJAU,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,KACANG TANAH KUPAS,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,KENTANG DIENG,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,KETELA POHON,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,PISANG,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,SAYURAN BUNCIS,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,SAYURAN KENTANG LOKAL,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,SAYURAN KOL/KUBIS,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,SAYURAN TOMAT,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,SAYURAN WORTEL,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,TOMAT HIJAU,,,,,,16716.0
2026-01-04,Pasar Sehat Cicalengka,UBI JALAR PUTIH,,,,,,16716.0
2026-01-04,Pasar Sehat Soreang,BAWANG BOMBAY,35000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,BAWANG DAUN,12000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,BAWANG MERAH,35000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,BAWANG MERAH BATU,32000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,BAWANG PUTIH BIASA,35000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,BAWANG SUMENEP,50000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,CABE HIJAU BIASA,20000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,CABE MERAH KERITING,35000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,CABE MERAH TANJUNG,35000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,CABE RAWIT HIJAU,80000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,CABE RAWIT MERAH,60000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,JAGUNG MANIS,12000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,JERUK,25000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,KACANG HIJAU,28000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,KACANG TANAH KUPAS,40000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,KENTANG DIENG,17000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,KETELA POHON,6000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,PISANG,8000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,SAYURAN BUNCIS,10000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,SAYURAN KENTANG LOKAL,13000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,SAYURAN KOL/KUBIS,6000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,SAYURAN TOMAT,10000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,SAYURAN WORTEL,18000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,TOMAT HIJAU,7000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Sehat Soreang,UBI JALAR PUTIH,8000.0,4.4,22.5,26.0,19.8,16716.0
2026-01-04,Pasar Stasiun Majalaya,BAWANG BOMBAY,40000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,BAWANG DAUN,12000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,BAWANG MERAH,40000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,BAWANG MERAH BATU,35000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,BAWANG PUTIH BIASA,40000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,BAWANG SUMENEP,50000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,CABE HIJAU BIASA,24000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,CABE MERAH KERITING,50000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,CABE MERAH TANJUNG,50000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,CABE RAWIT HIJAU,80000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,CABE RAWIT MERAH,80000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,JAGUNG MANIS,12000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,JERUK,30000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,KACANG HIJAU,30000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,KACANG TANAH KUPAS,40000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,KENTANG DIENG,16000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,KETELA POHON,6000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,PISANG,8000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,SAYURAN BUNCIS,12000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,SAYURAN KENTANG LOKAL,12000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,SAYURAN KOL/KUBIS,5000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,SAYURAN TOMAT,10000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,SAYURAN WORTEL,18000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,TOMAT HIJAU,7000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-04,Pasar Stasiun Majalaya,UBI JALAR PUTIH,8000.0,4.2,22.8,26.9,19.7,16716.0
2026-01-05,Pasar Baleendah,BAWANG BOMBAY,32000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,BAWANG DAUN,14000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,BAWANG MERAH,35000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,BAWANG MERAH BATU,32000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,BAWANG PUTIH BIASA,35000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,BAWANG SUMENEP,50000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,CABE HIJAU BIASA,28000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,CABE MERAH KERITING,35000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,CABE MERAH TANJUNG,30000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,CABE RAWIT HIJAU,75000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,CABE RAWIT MERAH,50000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,JAGUNG MANIS,12000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,JERUK,23000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,KACANG HIJAU,28000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,KACANG TANAH KUPAS,38000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,KENTANG DIENG,15000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,KETELA POHON,5000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,PISANG,6500.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,SAYURAN BUNCIS,12000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,SAYURAN KENTANG LOKAL,12000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,SAYURAN KOL/KUBIS,6000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,SAYURAN TOMAT,8000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,SAYURAN WORTEL,14000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,TOMAT HIJAU,6000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Baleendah,UBI JALAR PUTIH,8000.0,1.6,24.1,28.7,21.0,16740.0
2026-01-05,Pasar Banjaran,BAWANG BOMBAY,35000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,BAWANG DAUN,10000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,BAWANG MERAH,34000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,BAWANG MERAH BATU,28000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,BAWANG PUTIH BIASA,24000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,BAWANG SUMENEP,45000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,CABE HIJAU BIASA,24000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,CABE MERAH KERITING,35000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,CABE MERAH TANJUNG,35000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,CABE RAWIT HIJAU,70000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,CABE RAWIT MERAH,50000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,JAGUNG MANIS,11000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,JERUK,25000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,KACANG HIJAU,29000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,KACANG TANAH KUPAS,40000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,KENTANG DIENG,17000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,KETELA POHON,6000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,PISANG,7000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,SAYURAN BUNCIS,10000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,SAYURAN KENTANG LOKAL,15000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,SAYURAN KOL/KUBIS,5000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,SAYURAN TOMAT,10000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,SAYURAN WORTEL,13000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,TOMAT HIJAU,7000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Banjaran,UBI JALAR PUTIH,7000.0,1.6,23.6,28.1,20.4,16740.0
2026-01-05,Pasar Baru Majalaya,BAWANG BOMBAY,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,BAWANG DAUN,12000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,BAWANG MERAH,38000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,BAWANG MERAH BATU,32000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,BAWANG PUTIH BIASA,36000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,BAWANG SUMENEP,48000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,CABE HIJAU BIASA,25000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,CABE MERAH KERITING,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,CABE MERAH TANJUNG,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,CABE RAWIT HIJAU,80000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,CABE RAWIT MERAH,56000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,JAGUNG MANIS,12000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,JERUK,35000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,KACANG HIJAU,28000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,KACANG TANAH KUPAS,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,KENTANG DIENG,18000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,KETELA POHON,6000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,PISANG,7000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,SAYURAN BUNCIS,10000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,SAYURAN KENTANG LOKAL,14000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,SAYURAN KOL/KUBIS,6000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,SAYURAN TOMAT,10000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,SAYURAN WORTEL,16000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,TOMAT HIJAU,6000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Baru Majalaya,UBI JALAR PUTIH,6000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Cileunyi,BAWANG BOMBAY,32000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,BAWANG DAUN,12000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,BAWANG MERAH,35000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,BAWANG MERAH BATU,28000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,BAWANG PUTIH BIASA,32000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,BAWANG SUMENEP,35000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,CABE HIJAU BIASA,28000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,CABE MERAH KERITING,30000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,CABE MERAH TANJUNG,35000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,CABE RAWIT HIJAU,60000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,CABE RAWIT MERAH,50000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,JAGUNG MANIS,12000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,JERUK,22000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,KACANG HIJAU,30000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,KACANG TANAH KUPAS,,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,KENTANG DIENG,16000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,KETELA POHON,7000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,PISANG,8000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,SAYURAN BUNCIS,10000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,SAYURAN KENTANG LOKAL,14000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,SAYURAN KOL/KUBIS,6000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,SAYURAN TOMAT,8000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,SAYURAN WORTEL,16000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,TOMAT HIJAU,8000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Cileunyi,UBI JALAR PUTIH,8000.0,0.8,23.8,29.1,20.0,16740.0
2026-01-05,Pasar Ciwidey,BAWANG BOMBAY,40000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,BAWANG DAUN,8000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,BAWANG MERAH,35000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,BAWANG MERAH BATU,28000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,BAWANG PUTIH BIASA,34000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,BAWANG SUMENEP,50000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,CABE HIJAU BIASA,16000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,CABE MERAH KERITING,40000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,CABE MERAH TANJUNG,50000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,CABE RAWIT HIJAU,70000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,CABE RAWIT MERAH,50000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,JAGUNG MANIS,10000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,JERUK,24000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,KACANG HIJAU,30000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,KACANG TANAH KUPAS,44000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,KENTANG DIENG,16000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,KETELA POHON,5000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,PISANG,8000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,SAYURAN BUNCIS,10000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,SAYURAN KENTANG LOKAL,13000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,SAYURAN KOL/KUBIS,5000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,SAYURAN TOMAT,8000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,SAYURAN WORTEL,14000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,TOMAT HIJAU,7000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Ciwidey,UBI JALAR PUTIH,8000.0,3.4,20.9,26.8,17.3,16740.0
2026-01-05,Pasar Margahayu,BAWANG BOMBAY,40000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,BAWANG DAUN,12000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,BAWANG MERAH,40000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,BAWANG MERAH BATU,,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,BAWANG PUTIH BIASA,36000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,BAWANG SUMENEP,60000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,CABE HIJAU BIASA,30000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,CABE MERAH KERITING,40000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,CABE MERAH TANJUNG,40000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,CABE RAWIT HIJAU,80000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,CABE RAWIT MERAH,60000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,JAGUNG MANIS,12000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,JERUK,25000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,KACANG HIJAU,28000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,KACANG TANAH KUPAS,35000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,KENTANG DIENG,18000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,KETELA POHON,6000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,PISANG,8000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,SAYURAN BUNCIS,16000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,SAYURAN KENTANG LOKAL,15000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,SAYURAN KOL/KUBIS,6000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,SAYURAN TOMAT,12000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,SAYURAN WORTEL,20000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,TOMAT HIJAU,8000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Margahayu,UBI JALAR PUTIH,8000.0,3.1,23.9,28.9,20.7,16740.0
2026-01-05,Pasar Sehat Cicalengka,BAWANG BOMBAY,35000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,BAWANG DAUN,12000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,BAWANG MERAH,35000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,BAWANG MERAH BATU,32000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,BAWANG PUTIH BIASA,34000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,BAWANG SUMENEP,50000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,CABE HIJAU BIASA,20000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,CABE MERAH KERITING,35000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,CABE MERAH TANJUNG,35000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,CABE RAWIT HIJAU,50000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,CABE RAWIT MERAH,60000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,JAGUNG MANIS,10000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,JERUK,20000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,KACANG HIJAU,28000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,KACANG TANAH KUPAS,38000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,KENTANG DIENG,16000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,KETELA POHON,6000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,PISANG,8000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,SAYURAN BUNCIS,10000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,SAYURAN KENTANG LOKAL,13000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,SAYURAN KOL/KUBIS,6000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,SAYURAN TOMAT,10000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,SAYURAN WORTEL,20000.0,,,,,16740.0
